[2025-02-05 22:31:35,342] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[2025-02-05 22:31:36,012] 97 werkzeug - WARNING -  * Debugger is active!
[2025-02-05 22:31:36,019] 97 werkzeug - INFO -  * Debugger PIN: 479-648-325
[2025-02-05 22:31:56,197] 97 werkzeug - INFO - 127.0.0.1 - - [05/Feb/2025 22:31:56] "GET / HTTP/1.1" 200 -
[2025-02-05 22:31:59,137] 69 root - INFO - Entered initiate_data_ingestion method of DataIngestion class
[2025-02-05 22:31:59,138] 43 root - INFO - exporting data from mongodb
[2025-02-05 22:32:01,701] 56 root - INFO - saving data into feature store file path :artifacts
[2025-02-05 22:32:01,725] 73 root - INFO - got the data from mongo db
[2025-02-05 22:32:01,725] 75 root - INFO - exited initiate_data_ingestion method from dataingestion class
[2025-02-05 22:32:01,725] 57 root - INFO - entered initiate data transformation method in data transformation class
[2025-02-05 22:32:01,758] 54 root - INFO - Entered the save_object method of MainUtils class
[2025-02-05 22:32:01,759] 62 root - INFO - Exited the save_object method of MainUtils class
[2025-02-05 22:32:01,759] 164 root - INFO - Splitting training and testing input and target feature
[2025-02-05 22:32:01,759] 175 root - INFO - Extracting model config file path
[2025-02-05 22:32:01,762] 97 werkzeug - INFO - 127.0.0.1 - - [05/Feb/2025 22:32:01] "[35m[1mGET /train HTTP/1.1[0m" 500 -
[2025-02-05 22:32:01,782] 97 werkzeug - INFO - 127.0.0.1 - - [05/Feb/2025 22:32:01] "[36mGET /train?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1[0m" 304 -
[2025-02-05 22:32:01,783] 97 werkzeug - INFO - 127.0.0.1 - - [05/Feb/2025 22:32:01] "[36mGET /train?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1[0m" 304 -
[2025-02-05 22:32:01,793] 97 werkzeug - INFO - 127.0.0.1 - - [05/Feb/2025 22:32:01] "[36mGET /train?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1[0m" 304 -
[2025-02-05 22:37:32,824] 97 werkzeug - INFO -  * Detected change in '/Users/shaikyasin/Documents/AIDS/Projects/ML projects/1 sensor fault detection/src/components/model_trainer.py', reloading
