[2025-02-11 11:16:16,779] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[2025-02-11 11:16:17,385] 97 werkzeug - WARNING -  * Debugger is active!
[2025-02-11 11:16:17,393] 97 werkzeug - INFO -  * Debugger PIN: 479-648-325
[2025-02-11 11:16:23,173] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:16:23] "GET / HTTP/1.1" 200 -
[2025-02-11 11:16:26,823] 69 root - INFO - Entered initiate_data_ingestion method of DataIngestion class
[2025-02-11 11:16:26,823] 43 root - INFO - exporting data from mongodb
[2025-02-11 11:16:28,530] 56 root - INFO - saving data into feature store file path :artifacts
[2025-02-11 11:16:28,552] 73 root - INFO - got the data from mongo db
[2025-02-11 11:16:28,552] 75 root - INFO - exited initiate_data_ingestion method from dataingestion class
[2025-02-11 11:16:28,552] 57 root - INFO - entered initiate data transformation method in data transformation class
[2025-02-11 11:16:28,585] 54 root - INFO - Entered the save_object method of MainUtils class
[2025-02-11 11:16:28,585] 62 root - INFO - Exited the save_object method of MainUtils class
[2025-02-11 11:16:28,586] 165 root - INFO - Splitting training and testing input and target feature
[2025-02-11 11:16:28,586] 176 root - INFO - Extracting model config file path
[2025-02-11 11:16:38,780] 223 root - INFO - Best found model on both training and testing dataset
[2025-02-11 11:16:38,781] 225 root - INFO - Saving model at path: artifacts/model.pkl
[2025-02-11 11:16:38,781] 54 root - INFO - Entered the save_object method of MainUtils class
[2025-02-11 11:16:38,782] 62 root - INFO - Exited the save_object method of MainUtils class
[2025-02-11 11:16:38,783] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:16:38] "GET /train HTTP/1.1" 200 -
[2025-02-11 11:16:56,248] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:16:56] "[33mGET /test HTTP/1.1[0m" 404 -
[2025-02-11 11:17:13,562] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:17:13] "GET /predict HTTP/1.1" 200 -
[2025-02-11 11:17:13,590] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:17:13] "[33mGET /script.js HTTP/1.1[0m" 404 -
[2025-02-11 11:17:13,595] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:17:13] "GET /static/css/style.css HTTP/1.1" 200 -
[2025-02-11 11:17:42,783] 76 root - INFO - predictions completed
[2025-02-11 11:17:42,783] 50 root - INFO - prediction completed. Downloading prediction file.
[2025-02-11 11:17:42,784] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:17:42] "POST /predict HTTP/1.1" 200 -
[2025-02-11 11:18:04,354] 76 root - INFO - predictions completed
[2025-02-11 11:18:04,354] 50 root - INFO - prediction completed. Downloading prediction file.
[2025-02-11 11:18:04,354] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:18:04] "POST /predict HTTP/1.1" 200 -
[2025-02-11 11:20:19,336] 76 root - INFO - predictions completed
[2025-02-11 11:20:19,336] 50 root - INFO - prediction completed. Downloading prediction file.
[2025-02-11 11:20:19,337] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:20:19] "POST /predict HTTP/1.1" 200 -
[2025-02-11 11:20:41,391] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:20:41] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
[2025-02-11 11:20:41,407] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:20:41] "GET /predict?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2025-02-11 11:20:41,408] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:20:41] "GET /predict?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2025-02-11 11:20:41,425] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:20:41] "GET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2025-02-11 11:20:41,434] 97 werkzeug - INFO - 127.0.0.1 - - [11/Feb/2025 11:20:41] "[36mGET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1[0m" 304 -
